date;Region;dengue;dengue hemorragico;mosquito dengue;dolor de cabeza;mosquitos;sintomas dengue;vomito
2007-09-30;CO-NSA;0;0;0;0;0;0;0
2007-10-07;CO-NSA;0;0;0;0;0;0;0
2007-10-14;CO-NSA;0;0;0;0;100;0;0
2007-10-21;CO-NSA;0;0;0;100;0;0;0
2007-10-28;CO-NSA;0;0;0;0;0;0;0
2007-11-04;CO-NSA;0;0;0;100;0;0;0
2007-11-11;CO-NSA;0;0;0;0;0;70;0
2007-11-18;CO-NSA;0;0;0;0;0;0;0
2007-11-25;CO-NSA;0;0;0;0;0;0;0
2007-12-02;CO-NSA;0;0;0;66;0;0;0
2007-12-09;CO-NSA;0;0;0;100;0;0;0
2007-12-16;CO-NSA;0;0;0;0;0;0;0
2007-12-23;CO-NSA;0;0;0;0;0;0;0
2007-12-30;CO-NSA;0;0;0;0;0;0;0
2008-01-06;CO-NSA;0;0;0;0;0;0;0
2008-01-13;CO-NSA;0;0;0;0;0;0;0
2008-01-20;CO-NSA;0;0;0;0;0;0;0
2008-01-27;CO-NSA;0;0;0;0;0;0;0
2008-02-03;CO-NSA;0;0;0;0;0;0;0
2008-02-10;CO-NSA;0;0;0;0;0;0;0
2008-02-17;CO-NSA;0;0;0;0;0;0;0
2008-02-24;CO-NSA;0;0;0;0;0;0;0
2008-03-02;CO-NSA;0;0;0;0;0;0;0
2008-03-09;CO-NSA;0;0;0;0;0;0;0
2008-03-16;CO-NSA;0;0;0;0;0;0;0
2008-03-23;CO-NSA;0;0;0;0;0;0;0
2008-03-30;CO-NSA;0;0;0;0;0;0;0
2008-04-06;CO-NSA;0;0;0;0;0;0;0
2008-04-13;CO-NSA;0;0;0;0;0;0;100
2008-04-20;CO-NSA;0;0;0;0;0;0;0
2008-04-27;CO-NSA;0;0;0;0;0;0;0
2008-05-04;CO-NSA;0;0;0;0;0;0;0
2008-05-11;CO-NSA;0;0;0;0;0;0;0
2008-05-18;CO-NSA;0;0;0;0;0;0;0
2008-05-25;CO-NSA;0;0;0;0;0;0;0
2008-06-01;CO-NSA;0;0;0;0;0;0;0
2008-06-08;CO-NSA;0;0;0;0;0;0;0
2008-06-15;CO-NSA;0;0;0;0;0;0;0
2008-06-22;CO-NSA;0;0;0;0;0;0;0
2008-06-29;CO-NSA;0;0;0;0;0;0;0
2008-07-06;CO-NSA;0;0;0;0;0;0;0
2008-07-13;CO-NSA;0;0;0;0;0;0;0
2008-07-20;CO-NSA;0;0;0;0;0;0;0
2008-07-27;CO-NSA;0;0;0;0;0;0;0
2008-08-03;CO-NSA;100;0;0;0;0;0;0
2008-08-10;CO-NSA;0;0;0;0;0;0;0
2008-08-17;CO-NSA;0;0;0;0;0;0;0
2008-08-24;CO-NSA;0;0;0;0;0;0;0
2008-08-31;CO-NSA;0;0;0;0;100;0;0
2008-09-07;CO-NSA;0;0;0;100;0;0;0
2008-09-14;CO-NSA;0;0;0;0;0;0;0
2008-09-21;CO-NSA;100;0;0;0;0;0;0
2008-09-28;CO-NSA;0;0;0;0;0;0;0
2008-10-05;CO-NSA;0;0;0;83;0;0;0
2008-10-12;CO-NSA;0;0;0;0;0;0;0
2008-10-19;CO-NSA;0;0;0;0;0;0;0
2008-10-26;CO-NSA;0;0;0;0;0;0;0
2008-11-02;CO-NSA;0;0;0;0;0;0;0
2008-11-09;CO-NSA;0;0;0;0;0;0;0
2008-11-16;CO-NSA;0;0;0;0;0;0;0
2008-11-23;CO-NSA;0;0;0;0;0;0;0
2008-11-30;CO-NSA;0;0;0;0;0;0;0
2008-12-07;CO-NSA;0;0;0;0;0;0;39
2008-12-14;CO-NSA;0;0;0;0;0;0;0
2008-12-21;CO-NSA;0;0;0;0;0;0;0
2008-12-28;CO-NSA;0;0;0;0;0;0;0
2009-01-04;CO-NSA;0;0;0;0;0;0;0
2009-01-11;CO-NSA;0;0;0;0;0;100;100
2009-01-18;CO-NSA;0;0;0;0;0;100;0
2009-01-25;CO-NSA;0;0;0;0;0;0;0
2009-02-01;CO-NSA;0;0;0;100;0;0;0
2009-02-08;CO-NSA;0;0;0;0;0;0;0
2009-02-15;CO-NSA;0;0;0;0;0;0;0
2009-02-22;CO-NSA;0;0;0;0;0;0;0
2009-03-01;CO-NSA;0;0;0;0;0;0;0
2009-03-08;CO-NSA;0;0;0;0;0;0;0
2009-03-15;CO-NSA;0;0;0;0;0;0;0
2009-03-22;CO-NSA;0;0;0;0;0;0;100
2009-03-29;CO-NSA;0;0;0;0;100;0;0
2009-04-05;CO-NSA;0;0;0;0;0;0;0
2009-04-12;CO-NSA;0;0;0;0;0;0;0
2009-04-19;CO-NSA;0;0;0;0;0;0;0
2009-04-26;CO-NSA;0;0;0;0;0;0;95
2009-05-03;CO-NSA;0;0;0;0;0;0;0
2009-05-10;CO-NSA;0;0;0;0;100;0;0
2009-05-17;CO-NSA;0;0;0;0;0;0;0
2009-05-24;CO-NSA;0;0;0;0;0;0;0
2009-05-31;CO-NSA;0;0;0;0;0;0;0
2009-06-07;CO-NSA;0;0;0;0;0;0;0
2009-06-14;CO-NSA;0;0;0;33;0;0;0
2009-06-21;CO-NSA;0;0;0;0;0;0;0
2009-06-28;CO-NSA;0;0;0;0;0;0;0
2009-07-05;CO-NSA;0;0;0;0;0;0;0
2009-07-12;CO-NSA;0;0;0;0;0;0;0
2009-07-19;CO-NSA;0;0;0;0;0;0;0
2009-07-26;CO-NSA;0;0;0;0;0;100;100
2009-08-02;CO-NSA;0;0;0;0;0;0;0
2009-08-09;CO-NSA;0;0;0;0;0;0;0
2009-08-16;CO-NSA;0;0;0;0;0;0;0
2009-08-23;CO-NSA;0;0;0;35;0;0;0
2009-08-30;CO-NSA;0;0;0;0;0;0;0
2009-09-06;CO-NSA;0;0;0;0;0;0;0
2009-09-13;CO-NSA;0;0;0;0;0;0;0
2009-09-20;CO-NSA;0;0;0;0;0;0;0
2009-09-27;CO-NSA;0;0;0;0;0;0;0
2009-10-04;CO-NSA;0;0;0;0;0;0;0
2009-10-11;CO-NSA;0;0;0;0;0;0;0
2009-10-18;CO-NSA;0;0;0;0;0;0;0
2009-10-25;CO-NSA;0;0;0;0;0;0;0
2009-11-01;CO-NSA;0;0;0;0;0;0;46
2009-11-08;CO-NSA;0;0;0;0;0;0;0
2009-11-15;CO-NSA;0;0;0;0;100;0;100
2009-11-22;CO-NSA;0;0;0;0;0;0;0
2009-11-29;CO-NSA;0;0;0;0;0;0;0
2009-12-06;CO-NSA;0;0;0;0;0;0;0
2009-12-13;CO-NSA;0;0;0;0;0;0;0
2009-12-20;CO-NSA;0;0;0;0;0;62;0
2009-12-27;CO-NSA;0;0;0;0;0;49;0
2010-01-03;CO-NSA;0;0;0;0;0;0;0
2010-01-10;CO-NSA;0;0;0;0;0;0;0
2010-01-17;CO-NSA;0;0;0;0;0;0;0
2010-01-24;CO-NSA;0;0;0;100;0;0;0
2010-01-31;CO-NSA;0;0;0;0;0;0;0
2010-02-07;CO-NSA;0;0;0;0;0;0;0
2010-02-14;CO-NSA;0;0;0;0;0;0;0
2010-02-21;CO-NSA;0;0;0;0;0;0;0
2010-02-28;CO-NSA;0;0;0;0;0;0;0
2010-03-07;CO-NSA;0;0;0;0;0;0;100
2010-03-14;CO-NSA;0;0;0;0;0;0;0
2010-03-21;CO-NSA;0;0;0;0;0;0;0
2010-03-28;CO-NSA;0;0;0;0;0;0;0
2010-04-04;CO-NSA;0;0;0;0;0;0;0
2010-04-11;CO-NSA;0;0;0;0;0;0;0
2010-04-18;CO-NSA;0;0;0;0;0;0;0
2010-04-25;CO-NSA;0;0;0;0;0;0;0
2010-05-02;CO-NSA;0;0;0;0;0;0;0
2010-05-09;CO-NSA;0;0;0;0;0;0;0
2010-05-16;CO-NSA;0;0;0;0;0;0;0
2010-05-23;CO-NSA;0;0;0;0;0;0;0
2010-05-30;CO-NSA;100;0;0;0;0;0;0
2010-06-06;CO-NSA;0;0;0;0;0;0;0
2010-06-13;CO-NSA;100;0;0;0;0;0;0
2010-06-20;CO-NSA;0;0;0;0;0;0;0
2010-06-27;CO-NSA;0;0;0;0;0;0;0
2010-07-04;CO-NSA;0;0;0;0;0;0;0
2010-07-11;CO-NSA;0;0;0;0;0;0;0
2010-07-18;CO-NSA;0;0;0;0;0;0;0
2010-07-25;CO-NSA;0;0;0;0;0;0;0
2010-08-01;CO-NSA;0;0;0;0;0;0;0
2010-08-08;CO-NSA;0;0;0;0;0;0;0
2010-08-15;CO-NSA;0;0;0;0;0;0;0
2010-08-22;CO-NSA;0;0;0;0;0;0;0
2010-08-29;CO-NSA;0;0;0;0;0;0;0
2010-09-05;CO-NSA;0;0;0;0;0;0;0
2010-09-12;CO-NSA;0;0;0;0;0;0;0
2010-09-19;CO-NSA;0;0;0;0;0;0;0
2010-09-26;CO-NSA;0;0;0;0;0;0;0
2010-10-03;CO-NSA;0;0;0;0;0;0;0
2010-10-10;CO-NSA;0;0;0;0;0;0;0
2010-10-17;CO-NSA;0;0;0;0;0;0;0
2010-10-24;CO-NSA;0;0;0;0;0;0;0
2010-10-31;CO-NSA;0;0;0;0;0;0;0
2010-11-07;CO-NSA;0;0;0;0;0;0;0
2010-11-14;CO-NSA;0;0;0;0;0;0;0
2010-11-21;CO-NSA;0;0;0;0;0;0;0
2010-11-28;CO-NSA;0;0;0;0;0;0;0
2010-12-05;CO-NSA;0;0;0;0;0;0;0
2010-12-12;CO-NSA;0;0;0;0;0;0;0
2010-12-19;CO-NSA;0;0;0;0;0;0;0
2010-12-26;CO-NSA;0;0;0;0;0;0;0
2011-01-02;CO-NSA;0;0;0;0;0;0;0
2011-01-09;CO-NSA;100;0;0;0;39;0;0
2011-01-16;CO-NSA;0;0;0;0;0;0;0
2011-01-23;CO-NSA;0;0;0;0;21;0;0
2011-01-30;CO-NSA;0;0;0;100;0;0;0
2011-02-06;CO-NSA;0;0;0;0;0;0;0
2011-02-13;CO-NSA;68;0;0;0;0;0;0
2011-02-20;CO-NSA;0;0;0;0;0;0;94
2011-02-27;CO-NSA;0;0;0;0;0;0;0
2011-03-06;CO-NSA;0;0;0;0;23;0;0
2011-03-13;CO-NSA;42;0;0;71;20;38;0
2011-03-20;CO-NSA;30;0;0;49;0;0;0
2011-03-27;CO-NSA;51;0;0;77;0;0;0
2011-04-03;CO-NSA;0;0;0;84;0;0;86
2011-04-10;CO-NSA;0;0;0;91;33;0;0
2011-04-17;CO-NSA;0;0;0;67;0;0;0
2011-04-24;CO-NSA;0;0;0;0;18;0;0
2011-05-01;CO-NSA;0;0;0;0;26;30;57
2011-05-08;CO-NSA;23;0;0;36;0;52;0
2011-05-15;CO-NSA;0;0;0;38;0;0;0
2011-05-22;CO-NSA;0;0;0;0;22;0;0
2011-05-29;CO-NSA;0;0;0;0;30;100;0
2011-06-05;CO-NSA;0;0;0;0;100;0;0
2011-06-12;CO-NSA;0;0;0;54;0;0;81
2011-06-19;CO-NSA;0;0;0;0;0;0;0
2011-06-26;CO-NSA;0;0;0;0;54;0;0
2011-07-03;CO-NSA;0;0;0;76;0;0;0
2011-07-10;CO-NSA;75;0;0;0;0;0;0
2011-07-17;CO-NSA;35;0;0;0;29;0;0
2011-07-24;CO-NSA;49;0;0;0;21;44;0
2011-07-31;CO-NSA;0;0;0;0;0;0;0
2011-08-07;CO-NSA;0;0;0;0;0;0;0
2011-08-14;CO-NSA;0;0;0;0;0;0;0
2011-08-21;CO-NSA;63;0;0;0;0;0;0
2011-08-28;CO-NSA;43;0;0;0;72;0;0
2011-09-04;CO-NSA;0;0;0;0;58;0;0
2011-09-11;CO-NSA;31;0;0;88;0;0;0
2011-09-18;CO-NSA;29;0;0;0;0;0;0
2011-09-25;CO-NSA;27;0;0;62;0;0;42
2011-10-02;CO-NSA;0;0;0;0;0;0;32
2011-10-09;CO-NSA;0;0;0;0;0;0;0
2011-10-16;CO-NSA;0;0;0;0;0;0;100
2011-10-23;CO-NSA;0;0;0;35;0;0;38
2011-10-30;CO-NSA;24;0;0;0;0;0;0
2011-11-06;CO-NSA;0;0;0;0;0;0;0
2011-11-13;CO-NSA;0;0;0;0;0;0;0
2011-11-20;CO-NSA;0;0;0;0;0;0;42
2011-11-27;CO-NSA;0;0;0;28;0;0;29
2011-12-04;CO-NSA;0;0;0;0;0;0;0
2011-12-11;CO-NSA;0;0;0;0;0;0;0
2011-12-18;CO-NSA;70;0;0;0;19;0;0
2011-12-25;CO-NSA;0;0;0;0;45;0;0
2012-01-01;CO-NSA;0;0;0;0;0;0;49
2012-01-08;CO-NSA;0;0;0;100;0;0;26
2012-01-15;CO-NSA;26;0;0;27;0;45;50
2012-01-22;CO-NSA;42;0;0;0;0;0;0
2012-01-29;CO-NSA;0;0;0;0;0;0;0
2012-02-05;CO-NSA;52;0;0;0;0;0;0
2012-02-12;CO-NSA;0;0;0;25;0;0;0
2012-02-19;CO-NSA;0;0;0;0;0;0;17
2012-02-26;CO-NSA;0;0;0;0;82;0;17
2012-03-04;CO-NSA;0;0;0;0;0;0;29
2012-03-11;CO-NSA;0;0;0;0;0;0;0
2012-03-18;CO-NSA;0;0;0;0;0;0;37
2012-03-25;CO-NSA;70;0;0;0;0;0;0
2012-04-01;CO-NSA;100;0;0;0;0;0;91
2012-04-08;CO-NSA;0;0;0;0;52;0;34
2012-04-15;CO-NSA;0;0;0;0;0;0;64
2012-04-22;CO-NSA;0;0;0;0;0;0;0
2012-04-29;CO-NSA;0;0;0;0;0;81;34
2012-05-06;CO-NSA;0;0;0;0;0;37;0
2012-05-13;CO-NSA;0;0;0;39;0;0;0
2012-05-20;CO-NSA;0;0;0;0;47;34;0
2012-05-27;CO-NSA;59;0;0;0;0;0;20
2012-06-03;CO-NSA;0;0;0;0;87;0;0
2012-06-10;CO-NSA;0;0;0;0;0;33;19
2012-06-17;CO-NSA;0;0;0;29;0;0;0
2012-06-24;CO-NSA;46;0;0;35;0;0;16
2012-07-01;CO-NSA;0;0;0;0;0;0;0
2012-07-08;CO-NSA;0;0;0;0;0;0;0
2012-07-15;CO-NSA;91;0;0;0;0;0;30
2012-07-22;CO-NSA;0;0;0;0;0;100;0
2012-07-29;CO-NSA;0;0;0;29;0;0;0
2012-08-05;CO-NSA;0;0;0;0;0;0;0
2012-08-12;CO-NSA;0;0;0;0;0;0;0
2012-08-19;CO-NSA;0;0;0;0;0;0;0
2012-08-26;CO-NSA;0;0;0;0;0;0;0
2012-09-02;CO-NSA;28;0;0;46;100;0;19
2012-09-09;CO-NSA;0;0;0;0;0;66;0
2012-09-16;CO-NSA;0;0;0;52;0;39;100
2012-09-23;CO-NSA;34;0;0;0;0;87;0
2012-09-30;CO-NSA;0;0;0;0;0;0;14
2012-10-07;CO-NSA;0;0;0;0;0;0;0
2012-10-14;CO-NSA;0;0;0;0;0;0;0
2012-10-21;CO-NSA;0;0;0;27;96;0;0
2012-10-28;CO-NSA;0;0;0;0;0;0;0
2012-11-04;CO-NSA;0;0;0;0;0;0;0
2012-11-11;CO-NSA;35;0;0;0;0;67;39
2012-11-18;CO-NSA;0;0;0;25;0;0;0
2012-11-25;CO-NSA;85;0;0;0;0;0;0
2012-12-02;CO-NSA;0;0;0;76;0;0;0
2012-12-09;CO-NSA;62;0;0;0;0;38;0
2012-12-16;CO-NSA;0;0;0;0;0;0;18
2012-12-23;CO-NSA;0;0;0;0;0;49;0
2012-12-30;CO-NSA;0;0;0;0;74;0;37
2013-01-06;CO-NSA;0;0;0;0;0;0;0
2013-01-13;CO-NSA;25;0;0;53;0;0;0
2013-01-20;CO-NSA;0;0;0;0;0;0;0
2013-01-27;CO-NSA;0;0;0;0;0;31;65
2013-02-03;CO-NSA;0;0;0;100;0;0;0
2013-02-10;CO-NSA;44;0;0;0;0;0;0
2013-02-17;CO-NSA;59;0;0;0;0;69;0
2013-02-24;CO-NSA;100;0;0;0;0;78;0
2013-03-03;CO-NSA;34;0;0;0;0;0;0
2013-03-10;CO-NSA;19;0;0;30;0;0;38
2013-03-17;CO-NSA;25;0;0;0;0;0;0
2013-03-24;CO-NSA;0;0;0;0;0;0;64
2013-03-31;CO-NSA;35;0;0;0;0;0;0
2013-04-07;CO-NSA;44;0;0;26;0;52;0
2013-04-14;CO-NSA;31;0;0;0;0;0;0
2013-04-21;CO-NSA;43;0;0;0;65;0;28
2013-04-28;CO-NSA;0;0;0;24;35;60;19
2013-05-05;CO-NSA;0;0;0;23;0;0;0
2013-05-12;CO-NSA;24;0;0;0;37;0;0
2013-05-19;CO-NSA;25;0;0;36;0;0;0
2013-05-26;CO-NSA;38;0;0;28;0;0;20
2013-06-02;CO-NSA;33;0;0;25;0;27;0
2013-06-09;CO-NSA;28;0;0;0;0;24;0
2013-06-16;CO-NSA;27;0;0;0;0;0;0
2013-06-23;CO-NSA;17;0;0;20;0;0;30
2013-06-30;CO-NSA;0;0;0;0;0;0;37
2013-07-07;CO-NSA;20;0;0;0;0;0;0
2013-07-14;CO-NSA;0;0;0;0;0;64;0
2013-07-21;CO-NSA;0;0;0;0;0;0;0
2013-07-28;CO-NSA;16;0;0;0;0;75;0
2013-08-04;CO-NSA;0;0;0;0;0;43;40
2013-08-11;CO-NSA;34;0;0;19;35;26;43
2013-08-18;CO-NSA;68;0;0;0;0;0;0
2013-08-25;CO-NSA;0;0;0;35;0;0;0
2013-09-01;CO-NSA;56;0;0;0;41;0;0
2013-09-08;CO-NSA;0;0;0;30;0;0;20
2013-09-15;CO-NSA;19;0;0;0;0;29;0
2013-09-22;CO-NSA;17;0;0;0;0;0;0
2013-09-29;CO-NSA;48;0;0;28;0;0;0
2013-10-06;CO-NSA;0;0;0;0;0;0;0
2013-10-13;CO-NSA;0;0;0;23;0;22;0
2013-10-20;CO-NSA;16;0;0;0;0;100;40
2013-10-27;CO-NSA;70;0;0;0;0;0;0
2013-11-03;CO-NSA;33;0;0;0;0;0;0
2013-11-10;CO-NSA;0;0;0;28;0;22;0
2013-11-17;CO-NSA;58;0;0;0;0;0;0
2013-11-24;CO-NSA;0;0;0;0;100;0;0
2013-12-01;CO-NSA;0;0;0;26;0;0;0
2013-12-08;CO-NSA;0;0;0;32;0;0;0
2013-12-15;CO-NSA;0;0;0;25;0;53;0
2013-12-22;CO-NSA;0;0;0;0;0;0;36
2013-12-29;CO-NSA;26;0;0;0;0;0;100
2014-01-05;CO-NSA;0;0;0;0;0;0;39
2014-01-12;CO-NSA;0;0;0;0;0;100;33
2014-01-19;CO-NSA;54;0;0;0;0;0;82
2014-01-26;CO-NSA;27;0;0;37;70;0;19
2014-02-02;CO-NSA;0;0;0;0;0;0;0
2014-02-09;CO-NSA;39;0;0;0;0;0;0
2014-02-16;CO-NSA;0;0;0;91;0;0;29
2014-02-23;CO-NSA;29;0;0;100;0;0;0
2014-03-02;CO-NSA;0;0;0;30;0;0;19
2014-03-09;CO-NSA;0;0;0;28;0;0;0
2014-03-16;CO-NSA;28;0;0;0;65;0;0
2014-03-23;CO-NSA;62;0;0;19;0;0;18
2014-03-30;CO-NSA;0;0;0;21;0;37;22
2014-04-06;CO-NSA;0;0;0;0;89;0;0
2014-04-13;CO-NSA;26;0;0;44;0;0;20
2014-04-20;CO-NSA;20;0;0;0;79;0;21
2014-04-27;CO-NSA;63;0;0;20;0;0;0
2014-05-04;CO-NSA;67;0;0;0;0;0;0
2014-05-11;CO-NSA;0;0;0;0;37;0;0
2014-05-18;CO-NSA;38;0;0;0;0;0;39
2014-05-25;CO-NSA;33;0;0;0;0;0;0
2014-06-01;CO-NSA;0;0;0;0;0;54;0
2014-06-08;CO-NSA;30;0;0;98;0;0;0
2014-06-15;CO-NSA;0;0;0;0;0;53;0
2014-06-22;CO-NSA;0;0;0;35;0;0;0
2014-06-29;CO-NSA;31;0;0;0;0;0;21
2014-07-06;CO-NSA;33;0;0;32;0;0;0
2014-07-13;CO-NSA;38;0;0;33;0;0;0
2014-07-20;CO-NSA;0;0;0;44;44;0;0
2014-07-27;CO-NSA;35;0;0;28;0;58;0
2014-08-03;CO-NSA;32;0;0;37;0;0;0
2014-08-10;CO-NSA;23;0;0;52;37;0;0
2014-08-17;CO-NSA;0;0;0;0;74;0;0
2014-08-24;CO-NSA;0;0;0;0;0;0;0
2014-08-31;CO-NSA;41;0;0;0;0;0;48
2014-09-07;CO-NSA;42;0;0;0;0;43;0
2014-09-14;CO-NSA;23;0;0;39;33;0;16
2014-09-21;CO-NSA;0;0;0;21;0;0;16
2014-09-28;CO-NSA;80;0;0;0;0;79;0
2014-10-05;CO-NSA;0;0;0;0;0;0;0
2014-10-12;CO-NSA;62;0;0;33;0;73;18
2014-10-19;CO-NSA;70;0;0;0;0;62;14
2014-10-26;CO-NSA;30;0;0;41;46;0;0
2014-11-02;CO-NSA;23;0;0;22;0;0;0
2014-11-09;CO-NSA;48;0;0;0;58;0;0
2014-11-16;CO-NSA;100;0;0;0;45;0;67
2014-11-23;CO-NSA;27;0;0;41;34;50;16
2014-11-30;CO-NSA;0;0;0;0;100;58;0
2014-12-07;CO-NSA;40;0;0;57;41;0;0
2014-12-14;CO-NSA;23;0;0;0;0;0;0
2014-12-21;CO-NSA;31;0;0;0;0;0;0
2014-12-28;CO-NSA;0;0;0;45;0;0;100
2015-01-04;CO-NSA;0;0;0;0;0;67;0
2015-01-11;CO-NSA;0;0;0;0;0;0;30
2015-01-18;CO-NSA;0;0;0;0;58;0;38
2015-01-25;CO-NSA;0;0;0;0;0;0;30
2015-02-01;CO-NSA;28;0;0;0;0;48;59
2015-02-08;CO-NSA;0;0;0;42;0;67;100
2015-02-15;CO-NSA;33;0;0;0;39;0;0
2015-02-22;CO-NSA;0;0;0;0;0;0;0
2015-03-01;CO-NSA;47;0;0;0;0;0;0
2015-03-08;CO-NSA;35;0;0;41;0;0;0
2015-03-15;CO-NSA;0;0;0;67;0;0;0
2015-03-22;CO-NSA;0;0;0;41;0;0;0
2015-03-29;CO-NSA;57;0;0;23;0;0;34
2015-04-05;CO-NSA;34;0;0;0;0;65;0
2015-04-12;CO-NSA;100;0;0;48;0;0;19
2015-04-19;CO-NSA;0;0;0;24;82;0;19
2015-04-26;CO-NSA;70;0;0;0;0;100;41
2015-05-03;CO-NSA;0;0;0;0;0;0;0
2015-05-10;CO-NSA;0;0;0;0;28;0;70
2015-05-17;CO-NSA;0;0;0;0;0;74;0
2015-05-24;CO-NSA;0;0;0;25;0;0;45
2015-05-31;CO-NSA;0;0;0;0;67;0;0
2015-06-07;CO-NSA;0;0;0;26;0;0;36
2015-06-14;CO-NSA;0;0;0;41;54;0;0
2015-06-21;CO-NSA;0;0;0;0;34;0;42
2015-06-28;CO-NSA;0;0;0;0;0;0;0
2015-07-05;CO-NSA;0;0;0;0;76;35;0
2015-07-12;CO-NSA;82;0;0;0;0;0;43
2015-07-19;CO-NSA;0;0;0;25;0;41;0
2015-07-26;CO-NSA;52;0;0;0;0;0;0
2015-08-02;CO-NSA;0;0;0;25;0;0;0
2015-08-09;CO-NSA;0;0;0;52;29;0;0
2015-08-16;CO-NSA;0;0;0;0;0;35;0
2015-08-23;CO-NSA;0;0;0;0;0;0;65
2015-08-30;CO-NSA;95;0;0;33;0;0;24
2015-09-06;CO-NSA;0;0;0;43;0;0;0
2015-09-13;CO-NSA;0;0;0;0;0;0;25
2015-09-20;CO-NSA;0;0;0;27;34;0;0
2015-09-27;CO-NSA;0;0;0;0;0;0;0
2015-10-04;CO-NSA;69;0;0;29;34;0;55
2015-10-11;CO-NSA;58;0;0;33;0;0;26
2015-10-18;CO-NSA;74;0;0;0;0;0;22
2015-10-25;CO-NSA;63;0;0;24;0;0;0
2015-11-01;CO-NSA;40;0;0;0;0;49;0
2015-11-08;CO-NSA;60;0;0;27;0;0;0
2015-11-15;CO-NSA;100;0;0;54;0;0;22
2015-11-22;CO-NSA;0;0;0;63;0;0;0
2015-11-29;CO-NSA;53;0;0;76;0;36;39
2015-12-06;CO-NSA;40;0;0;100;0;0;33
2015-12-13;CO-NSA;32;0;0;0;0;0;0
2015-12-20;CO-NSA;0;0;0;0;100;0;58
2015-12-27;CO-NSA;65;0;0;0;0;0;0
2016-01-03;CO-NSA;50;0;0;0;0;0;0
2016-01-10;CO-NSA;0;0;0;69;0;69;100
2016-01-17;CO-NSA;100;0;0;0;0;100;51
2016-01-24;CO-NSA;57;0;0;60;0;0;0
2016-01-31;CO-NSA;34;0;0;0;0;0;0
2016-02-07;CO-NSA;54;0;0;28;0;0;20
2016-02-14;CO-NSA;0;0;0;47;0;0;25
2016-02-21;CO-NSA;0;0;0;78;0;0;0
2016-02-28;CO-NSA;0;0;0;32;0;0;15
2016-03-06;CO-NSA;0;0;0;0;0;0;0
2016-03-13;CO-NSA;0;0;0;84;0;0;0
2016-03-20;CO-NSA;0;0;0;60;0;0;34
2016-03-27;CO-NSA;0;0;0;0;0;53;24
2016-04-03;CO-NSA;20;0;0;0;40;61;0
2016-04-10;CO-NSA;0;0;0;0;0;0;0
2016-04-17;CO-NSA;0;0;0;0;72;0;0
2016-04-24;CO-NSA;0;0;0;0;0;0;16
2016-05-01;CO-NSA;33;0;0;48;38;0;0
2016-05-08;CO-NSA;0;0;0;66;0;0;0
2016-05-15;CO-NSA;0;0;0;69;25;0;30
2016-05-22;CO-NSA;28;0;0;0;0;0;0
2016-05-29;CO-NSA;0;0;0;61;0;76;0
2016-06-05;CO-NSA;0;0;0;0;0;0;33
2016-06-12;CO-NSA;0;0;0;54;0;43;19
2016-06-19;CO-NSA;0;0;0;46;32;0;0
2016-06-26;CO-NSA;0;0;0;39;0;0;48
2016-07-03;CO-NSA;0;0;0;0;0;0;50
2016-07-10;CO-NSA;42;0;0;41;49;0;19
2016-07-17;CO-NSA;82;0;0;33;51;67;0
2016-07-24;CO-NSA;0;0;0;0;41;0;20
2016-07-31;CO-NSA;0;0;0;26;0;0;53
2016-08-07;CO-NSA;41;0;0;50;0;0;45
2016-08-14;CO-NSA;0;0;0;100;0;0;31
2016-08-21;CO-NSA;0;0;0;0;0;0;0
2016-08-28;CO-NSA;60;0;0;48;47;0;0
2016-09-04;CO-NSA;0;0;0;79;0;0;31
2016-09-11;CO-NSA;0;0;0;0;0;0;32
2016-09-18;CO-NSA;25;0;0;58;0;0;0
2016-09-25;CO-NSA;44;0;0;0;37;0;38
2016-10-02;CO-NSA;0;0;0;0;0;0;20
2016-10-09;CO-NSA;0;0;0;52;0;0;52
2016-10-16;CO-NSA;0;0;0;0;0;30;83
2016-10-23;CO-NSA;0;0;0;91;0;0;0
2016-10-30;CO-NSA;54;0;0;26;0;0;0
2016-11-06;CO-NSA;43;0;0;73;0;0;66
2016-11-13;CO-NSA;57;0;0;0;100;92;19
2016-11-20;CO-NSA;0;0;0;52;0;33;0
2016-11-27;CO-NSA;0;0;0;86;43;0;58
2016-12-04;CO-NSA;0;0;0;50;28;0;41
2016-12-11;CO-NSA;33;0;0;43;0;0;0
2016-12-18;CO-NSA;0;0;0;0;0;0;0
2016-12-25;CO-NSA;0;0;0;65;0;0;0
2017-01-01;CO-NSA;0;0;0;20;0;0;0
2017-01-08;CO-NSA;0;0;0;56;45;0;60
2017-01-15;CO-NSA;0;0;0;28;30;0;0
2017-01-22;CO-NSA;0;0;0;18;0;0;0
2017-01-29;CO-NSA;0;0;0;0;0;0;0
2017-02-05;CO-NSA;16;0;0;0;0;0;31
2017-02-12;CO-NSA;0;0;0;41;0;18;0
2017-02-19;CO-NSA;0;0;0;27;0;0;22
2017-02-26;CO-NSA;0;0;0;43;31;0;0
2017-03-05;CO-NSA;19;0;0;86;0;0;34
2017-03-12;CO-NSA;17;0;0;0;31;0;0
2017-03-19;CO-NSA;0;0;0;100;0;0;0
2017-03-26;CO-NSA;0;0;0;18;0;18;0
2017-04-02;CO-NSA;0;0;0;14;0;0;39
2017-04-09;CO-NSA;0;0;0;0;0;38;100
